Customer_ID,Customer_Name,Salary_Level,Date,Category,Daily_Spend
1,Alice Smith,Low,2024-12-10,Travel,1035
1,Alice Smith,Low,2024-12-10,Shopping,1240
1,Alice Smith,Low,2024-12-10,Entertainment,1280
1,Alice Smith,Low,2024-12-10,Healthcare,1818
1,Alice Smith,Low,2024-12-10,Electronics,1958
1,Alice Smith,Low,2024-12-10,Utilities,1798
1,Alice Smith,Low,2024-12-11,Groceries,1087
1,Alice Smith,Low,2024-12-11,Dining,1831
1,Alice Smith,Low,2024-12-11,Travel,1225
1,Alice Smith,Low,2024-12-11,Shopping,1442
1,Alice Smith,Low,2024-12-11,Entertainment,1496
1,Alice Smith,Low,2024-12-11,Healthcare,875
1,Alice Smith,Low,2024-12-11,Electronics,1681
1,Alice Smith,Low,2024-12-11,Utilities,703
1,Alice Smith,Low,2024-12-12,Groceries,1488
1,Alice Smith,Low,2024-12-12,Dining,1160
1,Alice Smith,Low,2024-12-12,Travel,574
1,Alice Smith,Low,2024-12-12,Shopping,1903
1,Alice Smith,Low,2024-12-12,Entertainment,1240
1,Alice Smith,Low,2024-12-12,Healthcare,803
1,Alice Smith,Low,2024-12-12,Electronics,1585
1,Alice Smith,Low,2024-12-12,Utilities,1069
1,Alice Smith,Low,2024-12-13,Groceries,1285
1,Alice Smith,Low,2024-12-13,Dining,1631
1,Alice Smith,Low,2024-12-13,Travel,1710
1,Alice Smith,Low,2024-12-13,Shopping,1486
1,Alice Smith,Low,2024-12-13,Entertainment,728
1,Alice Smith,Low,2024-12-13,Healthcare,1571
1,Alice Smith,Low,2024-12-13,Electronics,767
1,Alice Smith,Low,2024-12-13,Utilities,1226
1,Alice Smith,Low,2024-12-14,Groceries,1301
1,Alice Smith,Low,2024-12-14,Dining,753
1,Alice Smith,Low,2024-12-14,Travel,1456
1,Alice Smith,Low,2024-12-14,Shopping,1369
1,Alice Smith,Low,2024-12-14,Entertainment,586
1,Alice Smith,Low,2024-12-14,Healthcare,1704
1,Alice Smith,Low,2024-12-14,Electronics,1548
1,Alice Smith,Low,2024-12-14,Utilities,1911
1,Alice Smith,Low,2024-12-15,Groceries,721
1,Alice Smith,Low,2024-12-15,Dining,1489
1,Alice Smith,Low,2024-12-15,Travel,896
1,Alice Smith,Low,2024-12-15,Shopping,1437
1,Alice Smith,Low,2024-12-15,Entertainment,1010
1,Alice Smith,Low,2024-12-15,Healthcare,1060
1,Alice Smith,Low,2024-12-15,Electronics,1345
1,Alice Smith,Low,2024-12-15,Utilities,939
1,Alice Smith,Low,2024-12-16,Groceries,1698
1,Alice Smith,Low,2024-12-16,Dining,810
1,Alice Smith,Low,2024-12-16,Travel,1797
1,Alice Smith,Low,2024-12-16,Shopping,534
1,Alice Smith,Low,2024-12-16,Entertainment,716
1,Alice Smith,Low,2024-12-16,Healthcare,1220
1,Alice Smith,Low,2024-12-16,Electronics,1515
1,Alice Smith,Low,2024-12-16,Utilities,1931
1,Alice Smith,Low,2024-12-17,Groceries,1018
1,Alice Smith,Low,2024-12-17,Dining,768
1,Alice Smith,Low,2024-12-17,Travel,1137
1,Alice Smith,Low,2024-12-17,Shopping,974
1,Alice Smith,Low,2024-12-17,Entertainment,1848
1,Alice Smith,Low,2024-12-17,Healthcare,1879
1,Alice Smith,Low,2024-12-17,Electronics,589
1,Alice Smith,Low,2024-12-17,Utilities,1565
1,Alice Smith,Low,2024-12-18,Groceries,1888
1,Alice Smith,Low,2024-12-18,Dining,1725
1,Alice Smith,Low,2024-12-18,Travel,1889
1,Alice Smith,Low,2024-12-18,Shopping,1481
1,Alice Smith,Low,2024-12-18,Entertainment,787
1,Alice Smith,Low,2024-12-18,Healthcare,980
1,Alice Smith,Low,2024-12-18,Electronics,1136
1,Alice Smith,Low,2024-12-18,Utilities,1000
1,Alice Smith,Low,2024-12-19,Groceries,551
1,Alice Smith,Low,2024-12-19,Dining,602
1,Alice Smith,Low,2024-12-19,Travel,1884
1,Alice Smith,Low,2024-12-19,Shopping,1947
1,Alice Smith,Low,2024-12-19,Entertainment,1198
1,Alice Smith,Low,2024-12-19,Healthcare,1728
1,Alice Smith,Low,2024-12-19,Electronics,1537
1,Alice Smith,Low,2024-12-19,Utilities,969
1,Alice Smith,Low,2024-12-20,Groceries,1989
1,Alice Smith,Low,2024-12-20,Dining,1827
1,Alice Smith,Low,2024-12-20,Travel,926
1,Alice Smith,Low,2024-12-20,Shopping,609
1,Alice Smith,Low,2024-12-20,Entertainment,1014
1,Alice Smith,Low,2024-12-20,Healthcare,567
1,Alice Smith,Low,2024-12-20,Electronics,1769
1,Alice Smith,Low,2024-12-20,Utilities,888
1,Alice Smith,Low,2024-12-21,Groceries,807
1,Alice Smith,Low,2024-12-21,Dining,1875
1,Alice Smith,Low,2024-12-21,Travel,1589
1,Alice Smith,Low,2024-12-21,Shopping,959
1,Alice Smith,Low,2024-12-21,Entertainment,846
1,Alice Smith,Low,2024-12-21,Healthcare,824
1,Alice Smith,Low,2024-12-21,Electronics,1166
1,Alice Smith,Low,2024-12-21,Utilities,1556
1,Alice Smith,Low,2024-12-22,Groceries,567
1,Alice Smith,Low,2024-12-22,Dining,686
1,Alice Smith,Low,2024-12-22,Travel,691
1,Alice Smith,Low,2024-12-22,Shopping,1736
1,Alice Smith,Low,2024-12-22,Entertainment,927
1,Alice Smith,Low,2024-12-22,Healthcare,1874
1,Alice Smith,Low,2024-12-22,Electronics,1631
1,Alice Smith,Low,2024-12-22,Utilities,1763
1,Alice Smith,Low,2024-12-23,Groceries,715
1,Alice Smith,Low,2024-12-23,Dining,676
1,Alice Smith,Low,2024-12-23,Travel,1853
1,Alice Smith,Low,2024-12-23,Shopping,1060
1,Alice Smith,Low,2024-12-23,Entertainment,1380
1,Alice Smith,Low,2024-12-23,Healthcare,1125
1,Alice Smith,Low,2024-12-23,Electronics,1973
1,Alice Smith,Low,2024-12-23,Utilities,1106
1,Alice Smith,Low,2024-12-24,Groceries,1970
1,Alice Smith,Low,2024-12-24,Dining,678
1,Alice Smith,Low,2024-12-24,Travel,894
1,Alice Smith,Low,2024-12-24,Shopping,1668
1,Alice Smith,Low,2024-12-24,Entertainment,1375
1,Alice Smith,Low,2024-12-24,Healthcare,1461
1,Alice Smith,Low,2024-12-24,Electronics,697
1,Alice Smith,Low,2024-12-24,Utilities,1468
1,Alice Smith,Low,2024-12-25,Groceries,1607
1,Alice Smith,Low,2024-12-25,Dining,1168
1,Alice Smith,Low,2024-12-25,Travel,1608
1,Alice Smith,Low,2024-12-25,Shopping,956
1,Alice Smith,Low,2024-12-25,Entertainment,1999
1,Alice Smith,Low,2024-12-25,Healthcare,1776
1,Alice Smith,Low,2024-12-25,Electronics,571
1,Alice Smith,Low,2024-12-25,Utilities,722
1,Alice Smith,Low,2024-12-26,Groceries,775
1,Alice Smith,Low,2024-12-26,Dining,1769
1,Alice Smith,Low,2024-12-26,Travel,1864
1,Alice Smith,Low,2024-12-26,Shopping,1072
1,Alice Smith,Low,2024-12-26,Entertainment,1423
1,Alice Smith,Low,2024-12-26,Healthcare,970
1,Alice Smith,Low,2024-12-26,Electronics,953
1,Alice Smith,Low,2024-12-26,Utilities,1468
1,Alice Smith,Low,2024-12-27,Groceries,506
1,Alice Smith,Low,2024-12-27,Dining,687
1,Alice Smith,Low,2024-12-27,Travel,503
1,Alice Smith,Low,2024-12-27,Shopping,1406
1,Alice Smith,Low,2024-12-27,Entertainment,1648
1,Alice Smith,Low,2024-12-27,Healthcare,1538
1,Alice Smith,Low,2024-12-27,Electronics,1459
1,Alice Smith,Low,2024-12-27,Utilities,1024
1,Alice Smith,Low,2024-12-28,Groceries,1129
1,Alice Smith,Low,2024-12-28,Dining,1763
1,Alice Smith,Low,2024-12-28,Travel,1274
1,Alice Smith,Low,2024-12-28,Shopping,859
1,Alice Smith,Low,2024-12-28,Entertainment,1017
1,Alice Smith,Low,2024-12-28,Healthcare,1843
1,Alice Smith,Low,2024-12-28,Electronics,1754
1,Alice Smith,Low,2024-12-28,Utilities,1553
1,Alice Smith,Low,2024-12-29,Groceries,1420
1,Alice Smith,Low,2024-12-29,Dining,1679
1,Alice Smith,Low,2024-12-29,Travel,1351
1,Alice Smith,Low,2024-12-29,Shopping,1434
1,Alice Smith,Low,2024-12-29,Entertainment,1400
1,Alice Smith,Low,2024-12-29,Healthcare,898
1,Alice Smith,Low,2024-12-29,Electronics,1869
1,Alice Smith,Low,2024-12-29,Utilities,1718
1,Alice Smith,Low,2024-12-30,Groceries,667
1,Alice Smith,Low,2024-12-30,Dining,876
1,Alice Smith,Low,2024-12-30,Travel,1885
1,Alice Smith,Low,2024-12-30,Shopping,1767
1,Alice Smith,Low,2024-12-30,Entertainment,1106
1,Alice Smith,Low,2024-12-30,Healthcare,1510
1,Alice Smith,Low,2024-12-30,Electronics,1088
1,Alice Smith,Low,2024-12-30,Utilities,1694
2,David Brown,High,2024-01-01,Groceries,10477
2,David Brown,High,2024-01-01,Dining,14741
2,David Brown,High,2024-01-01,Travel,16422
2,David Brown,High,2024-01-01,Shopping,16369
2,David Brown,High,2024-01-01,Entertainment,10857
2,David Brown,High,2024-01-01,Healthcare,17287
2,David Brown,High,2024-01-01,Electronics,16864
2,David Brown,High,2024-01-01,Utilities,17120
2,David Brown,High,2024-01-02,Groceries,10839
2,David Brown,High,2024-01-02,Dining,18370
2,David Brown,High,2024-01-02,Travel,11268
2,David Brown,High,2024-01-02,Shopping,9553
2,David Brown,High,2024-01-02,Entertainment,17637
2,David Brown,High,2024-01-02,Healthcare,11389
2,David Brown,High,2024-01-02,Electronics,7551
2,David Brown,High,2024-01-02,Utilities,12566
2,David Brown,High,2024-01-03,Groceries,18089
2,David Brown,High,2024-01-03,Dining,16231
2,David Brown,High,2024-01-03,Travel,12758
2,David Brown,High,2024-01-03,Shopping,16076
2,David Brown,High,2024-01-03,Entertainment,10051
2,David Brown,High,2024-01-03,Healthcare,12322
2,David Brown,High,2024-01-03,Electronics,19421
2,David Brown,High,2024-01-03,Utilities,18789
2,David Brown,High,2024-01-04,Groceries,9555
2,David Brown,High,2024-01-04,Dining,8089
2,David Brown,High,2024-01-04,Travel,19767
2,David Brown,High,2024-01-04,Shopping,7458
2,David Brown,High,2024-01-04,Entertainment,11721
2,David Brown,High,2024-01-04,Healthcare,19446
2,David Brown,High,2024-01-04,Electronics,13304
2,David Brown,High,2024-01-04,Utilities,17199
2,David Brown,High,2024-01-05,Groceries,8920
2,David Brown,High,2024-01-05,Dining,14694
2,David Brown,High,2024-01-05,Travel,12668
2,David Brown,High,2024-01-05,Shopping,13298
2,David Brown,High,2024-01-05,Entertainment,13629
2,David Brown,High,2024-01-05,Healthcare,19719
2,David Brown,High,2024-01-05,Electronics,12146
2,David Brown,High,2024-01-05,Utilities,8003
2,David Brown,High,2024-01-06,Groceries,10083
2,David Brown,High,2024-01-06,Dining,17306
2,David Brown,High,2024-01-06,Travel,9589
2,David Brown,High,2024-01-06,Shopping,17335
2,David Brown,High,2024-01-06,Entertainment,11310
2,David Brown,High,2024-01-06,Healthcare,9241
2,David Brown,High,2024-01-06,Electronics,12766
2,David Brown,High,2024-01-06,Utilities,14711
2,David Brown,High,2024-01-07,Groceries,11980
2,David Brown,High,2024-01-07,Dining,17278
2,David Brown,High,2024-01-07,Travel,7938
2,David Brown,High,2024-01-07,Shopping,11301
2,David Brown,High,2024-01-07,Entertainment,10970
2,David Brown,High,2024-01-07,Healthcare,10999
2,David Brown,High,2024-01-07,Electronics,11650
2,David Brown,High,2024-01-07,Utilities,13627
2,David Brown,High,2024-01-08,Groceries,10408
2,David Brown,High,2024-01-08,Dining,15962
2,David Brown,High,2024-01-08,Travel,7248
2,David Brown,High,2024-01-08,Shopping,15564
2,David Brown,High,2024-01-08,Entertainment,12950
2,David Brown,High,2024-01-08,Healthcare,9926
2,David Brown,High,2024-01-08,Electronics,14975
2,David Brown,High,2024-01-08,Utilities,10857
2,David Brown,High,2024-01-09,Groceries,11930
2,David Brown,High,2024-01-09,Dining,14014
2,David Brown,High,2024-01-09,Travel,15893
2,David Brown,High,2024-01-09,Shopping,17377
2,David Brown,High,2024-01-09,Entertainment,13966
2,David Brown,High,2024-01-09,Healthcare,16133
2,David Brown,High,2024-01-09,Electronics,19106
2,David Brown,High,2024-01-09,Utilities,13587
2,David Brown,High,2024-01-10,Groceries,13496
2,David Brown,High,2024-01-10,Dining,12091
2,David Brown,High,2024-01-10,Travel,15985
2,David Brown,High,2024-01-10,Shopping,7677
2,David Brown,High,2024-01-10,Entertainment,12909
2,David Brown,High,2024-01-10,Healthcare,8561
2,David Brown,High,2024-01-10,Electronics,11053
2,David Brown,High,2024-01-10,Utilities,15644
2,David Brown,High,2024-01-11,Groceries,17658
2,David Brown,High,2024-01-11,Dining,10656
2,David Brown,High,2024-01-11,Travel,12234
2,David Brown,High,2024-01-11,Shopping,11146
2,David Brown,High,2024-01-11,Entertainment,12488
2,David Brown,High,2024-01-11,Healthcare,15081
2,David Brown,High,2024-01-11,Electronics,18946
2,David Brown,High,2024-01-11,Utilities,7209
2,David Brown,High,2024-01-12,Groceries,11983
2,David Brown,High,2024-01-12,Dining,14141
2,David Brown,High,2024-01-12,Travel,17118
2,David Brown,High,2024-01-12,Shopping,11945
2,David Brown,High,2024-01-12,Entertainment,14980
2,David Brown,High,2024-01-12,Healthcare,10966
2,David Brown,High,2024-01-12,Electronics,17069
2,David Brown,High,2024-01-12,Utilities,15818
2,David Brown,High,2024-01-13,Groceries,17918
2,David Brown,High,2024-01-13,Dining,16650
2,David Brown,High,2024-01-13,Travel,9824
2,David Brown,High,2024-01-13,Shopping,8250
2,David Brown,High,2024-01-13,Entertainment,11758
2,David Brown,High,2024-01-13,Healthcare,11363
2,David Brown,High,2024-01-13,Electronics,9163
2,David Brown,High,2024-01-13,Utilities,16815
2,David Brown,High,2024-01-14,Groceries,8853
2,David Brown,High,2024-01-14,Dining,7753
2,David Brown,High,2024-01-14,Travel,12448
2,David Brown,High,2024-01-14,Shopping,8868
2,David Brown,High,2024-01-14,Entertainment,7181
2,David Brown,High,2024-01-14,Healthcare,8513
2,David Brown,High,2024-01-14,Electronics,16094
2,David Brown,High,2024-01-14,Utilities,10344
2,David Brown,High,2024-01-15,Groceries,12238
2,David Brown,High,2024-01-15,Dining,18645
2,David Brown,High,2024-01-15,Travel,14089
2,David Brown,High,2024-01-15,Shopping,18799
2,David Brown,High,2024-01-15,Entertainment,13401
2,David Brown,High,2024-01-15,Healthcare,9556
2,David Brown,High,2024-01-15,Electronics,17331
2,David Brown,High,2024-01-15,Utilities,13098
2,David Brown,High,2024-01-16,Groceries,12280
2,David Brown,High,2024-01-16,Dining,11244
2,David Brown,High,2024-01-16,Travel,9164
2,David Brown,High,2024-01-16,Shopping,13601
2,David Brown,High,2024-01-16,Entertainment,17804
2,David Brown,High,2024-01-16,Healthcare,9021
2,David Brown,High,2024-01-16,Electronics,9821
2,David Brown,High,2024-01-16,Utilities,12938
2,David Brown,High,2024-01-17,Groceries,13132
2,David Brown,High,2024-01-17,Dining,17473
2,David Brown,High,2024-01-17,Travel,16762
2,David Brown,High,2024-01-17,Shopping,12969
2,David Brown,High,2024-01-17,Entertainment,17164
2,David Brown,High,2024-01-17,Healthcare,19178
2,David Brown,High,2024-01-17,Electronics,17436
2,David Brown,High,2024-01-17,Utilities,13168
2,David Brown,High,2024-01-18,Groceries,17634
2,David Brown,High,2024-01-18,Dining,7713
2,David Brown,High,2024-01-18,Travel,14203
2,David Brown,High,2024-01-18,Shopping,10545
2,David Brown,High,2024-01-18,Entertainment,15414
2,David Brown,High,2024-01-18,Healthcare,7863
2,David Brown,High,2024-01-18,Electronics,11625
2,David Brown,High,2024-01-18,Utilities,12307
2,David Brown,High,2024-01-19,Groceries,8425
2,David Brown,High,2024-01-19,Dining,9304
2,David Brown,High,2024-01-19,Travel,7653
2,David Brown,High,2024-01-19,Shopping,16351
2,David Brown,High,2024-01-19,Entertainment,15129
2,David Brown,High,2024-01-19,Healthcare,17034
2,David Brown,High,2024-01-19,Electronics,13734
2,David Brown,High,2024-01-19,Utilities,7443
2,David Brown,High,2024-01-20,Groceries,17657
2,David Brown,High,2024-01-20,Dining,14459
2,David Brown,High,2024-01-20,Travel,11669
2,David Brown,High,2024-01-20,Shopping,12106
2,David Brown,High,2024-01-20,Entertainment,11436
2,David Brown,High,2024-01-20,Healthcare,9857
2,David Brown,High,2024-01-20,Electronics,16472
2,David Brown,High,2024-01-20,Utilities,10039
2,David Brown,High,2024-01-21,Groceries,18987
2,David Brown,High,2024-01-21,Dining,18829
2,David Brown,High,2024-01-21,Travel,18950
2,David Brown,High,2024-01-21,Shopping,15291
2,David Brown,High,2024-01-21,Entertainment,17278
2,David Brown,High,2024-01-21,Healthcare,17502
2,David Brown,High,2024-01-21,Electronics,19437
2,David Brown,High,2024-01-21,Utilities,9737
2,David Brown,High,2024-01-22,Groceries,13956
2,David Brown,High,2024-01-22,Dining,12239
2,David Brown,High,2024-01-22,Travel,8607
2,David Brown,High,2024-01-22,Shopping,9953
2,David Brown,High,2024-01-22,Entertainment,19173
2,David Brown,High,2024-01-22,Healthcare,12933
2,David Brown,High,2024-01-22,Electronics,18386
2,David Brown,High,2024-01-22,Utilities,19531
2,David Brown,High,2024-01-23,Groceries,11682
2,David Brown,High,2024-01-23,Dining,18284
2,David Brown,High,2024-01-23,Travel,13333
2,David Brown,High,2024-01-23,Shopping,14392
2,David Brown,High,2024-01-23,Entertainment,18154
2,David Brown,High,2024-01-23,Healthcare,17854
2,David Brown,High,2024-01-23,Electronics,16047
2,David Brown,High,2024-01-23,Utilities,13609
2,David Brown,High,2024-01-24,Groceries,17338
2,David Brown,High,2024-01-24,Dining,11925
2,David Brown,High,2024-01-24,Travel,16578
2,David Brown,High,2024-01-24,Shopping,14250
2,David Brown,High,2024-01-24,Entertainment,16908
2,David Brown,High,2024-01-24,Healthcare,12783
2,David Brown,High,2024-01-24,Electronics,19343
2,David Brown,High,2024-01-24,Utilities,16917
2,David Brown,High,2024-01-25,Groceries,17145
2,David Brown,High,2024-01-25,Dining,13723
2,David Brown,High,2024-01-25,Travel,7184
2,David Brown,High,2024-01-25,Shopping,7521
2,David Brown,High,2024-01-25,Entertainment,17503
2,David Brown,High,2024-01-25,Healthcare,8248
2,David Brown,High,2024-01-25,Electronics,16850
2,David Brown,High,2024-01-25,Utilities,8002
2,David Brown,High,2024-01-26,Groceries,13266
2,David Brown,High,2024-01-26,Dining,18419
2,David Brown,High,2024-01-26,Travel,13444
2,David Brown,High,2024-01-26,Shopping,18330
2,David Brown,High,2024-01-26,Entertainment,17120
2,David Brown,High,2024-01-26,Healthcare,14017
2,David Brown,High,2024-01-26,Electronics,15585
2,David Brown,High,2024-01-26,Utilities,8617
2,David Brown,High,2024-01-27,Groceries,18833
2,David Brown,High,2024-01-27,Dining,7660
2,David Brown,High,2024-01-27,Travel,12524
2,David Brown,High,2024-01-27,Shopping,14616
2,David Brown,High,2024-01-27,Entertainment,12250
2,David Brown,High,2024-01-27,Healthcare,19356
2,David Brown,High,2024-01-27,Electronics,14512
2,David Brown,High,2024-01-27,Utilities,13905
2,David Brown,High,2024-01-28,Groceries,7319
2,David Brown,High,2024-01-28,Dining,17416
2,David Brown,High,2024-01-28,Travel,15775
2,David Brown,High,2024-01-28,Shopping,10600
2,David Brown,High,2024-01-28,Entertainment,12960
2,David Brown,High,2024-01-28,Healthcare,12279
2,David Brown,High,2024-01-28,Electronics,15773
2,David Brown,High,2024-01-28,Utilities,18888
2,David Brown,High,2024-01-29,Groceries,8767
2,David Brown,High,2024-01-29,Dining,16748
2,David Brown,High,2024-01-29,Travel,8798
2,David Brown,High,2024-01-29,Shopping,19398
2,David Brown,High,2024-01-29,Entertainment,16190
2,David Brown,High,2024-01-29,Healthcare,15949
2,David Brown,High,2024-01-29,Electronics,7282
2,David Brown,High,2024-01-29,Utilities,13337
2,David Brown,High,2024-01-30,Groceries,12166
2,David Brown,High,2024-01-30,Dining,14121
2,David Brown,High,2024-01-30,Travel,14409
2,David Brown,High,2024-01-30,Shopping,12489
2,David Brown,High,2024-01-30,Entertainment,11896
2,David Brown,High,2024-01-30,Healthcare,7130
2,David Brown,High,2024-01-30,Electronics,8293
2,David Brown,High,2024-01-30,Utilities,13059
2,David Brown,High,2024-01-31,Groceries,13957
2,David Brown,High,2024-01-31,Dining,7060
2,David Brown,High,2024-01-31,Travel,9211
2,David Brown,High,2024-01-31,Shopping,16740
2,David Brown,High,2024-01-31,Entertainment,19559
2,David Brown,High,2024-01-31,Healthcare,16973
2,David Brown,High,2024-01-31,Electronics,13276
2,David Brown,High,2024-01-31,Utilities,12363
2,David Brown,High,2024-02-01,Groceries,15152
2,David Brown,High,2024-02-01,Dining,14973
2,David Brown,High,2024-02-01,Travel,7037
2,David Brown,High,2024-02-01,Shopping,12990
2,David Brown,High,2024-02-01,Entertainment,12438
2,David Brown,High,2024-02-01,Healthcare,14677
2,David Brown,High,2024-02-01,Electronics,18823
2,David Brown,High,2024-02-01,Utilities,17856
2,David Brown,High,2024-02-02,Groceries,7473
2,David Brown,High,2024-02-02,Dining,7058
2,David Brown,High,2024-02-02,Travel,9636
2,David Brown,High,2024-02-02,Shopping,9614
2,David Brown,High,2024-02-02,Entertainment,17806
2,David Brown,High,2024-02-02,Healthcare,14296
2,David Brown,High,2024-02-02,Electronics,11999
2,David Brown,High,2024-02-02,Utilities,19670
2,David Brown,High,2024-02-03,Groceries,16603
2,David Brown,High,2024-02-03,Dining,15276
2,David Brown,High,2024-02-03,Travel,16725
2,David Brown,High,2024-02-03,Shopping,10797
2,David Brown,High,2024-02-03,Entertainment,9674
2,David Brown,High,2024-02-03,Healthcare,18065
2,David Brown,High,2024-02-03,Electronics,13436
2,David Brown,High,2024-02-03,Utilities,10120
2,David Brown,High,2024-02-04,Groceries,16282
2,David Brown,High,2024-02-04,Dining,18026
2,David Brown,High,2024-02-04,Travel,19416
2,David Brown,High,2024-02-04,Shopping,9076
2,David Brown,High,2024-02-04,Entertainment,10190
2,David Brown,High,2024-02-04,Healthcare,11787
2,David Brown,High,2024-02-04,Electronics,13056
2,David Brown,High,2024-02-04,Utilities,19420
2,David Brown,High,2024-02-05,Groceries,14494
2,David Brown,High,2024-02-05,Dining,16400
2,David Brown,High,2024-02-05,Travel,10577
2,David Brown,High,2024-02-05,Shopping,11741
2,David Brown,High,2024-02-05,Entertainment,13832
2,David Brown,High,2024-02-05,Healthcare,9581
2,David Brown,High,2024-02-05,Electronics,10787
2,David Brown,High,2024-02-05,Utilities,15707
2,David Brown,High,2024-02-06,Groceries,14103
2,David Brown,High,2024-02-06,Dining,17404
2,David Brown,High,2024-02-06,Travel,18166
2,David Brown,High,2024-02-06,Shopping,7932
2,David Brown,High,2024-02-06,Entertainment,8663
2,David Brown,High,2024-02-06,Healthcare,15748
2,David Brown,High,2024-02-06,Electronics,14914
2,David Brown,High,2024-02-06,Utilities,16863
2,David Brown,High,2024-02-07,Groceries,16184
2,David Brown,High,2024-02-07,Dining,16820
2,David Brown,High,2024-02-07,Travel,16883
2,David Brown,High,2024-02-07,Shopping,11852
2,David Brown,High,2024-02-07,Entertainment,8104
2,David Brown,High,2024-02-07,Healthcare,8270
2,David Brown,High,2024-02-07,Electronics,18094
2,David Brown,High,2024-02-07,Utilities,19936
2,David Brown,High,2024-02-08,Groceries,16601
2,David Brown,High,2024-02-08,Dining,10646
2,David Brown,High,2024-02-08,Travel,12087
2,David Brown,High,2024-02-08,Shopping,16522
2,David Brown,High,2024-02-08,Entertainment,11723
2,David Brown,High,2024-02-08,Healthcare,9054
2,David Brown,High,2024-02-08,Electronics,16145
2,David Brown,High,2024-02-08,Utilities,13658
2,David Brown,High,2024-02-09,Groceries,8842
2,David Brown,High,2024-02-09,Dining,9802
2,David Brown,High,2024-02-09,Travel,14735
2,David Brown,High,2024-02-09,Shopping,15201
2,David Brown,High,2024-02-09,Entertainment,17801
2,David Brown,High,2024-02-09,Healthcare,15313
2,David Brown,High,2024-02-09,Electronics,19974
2,David Brown,High,2024-02-09,Utilities,13105
2,David Brown,High,2024-02-10,Groceries,9560
2,David Brown,High,2024-02-10,Dining,10037
2,David Brown,High,2024-02-10,Travel,15632
2,David Brown,High,2024-02-10,Shopping,9749
2,David Brown,High,2024-02-10,Entertainment,7590
2,David Brown,High,2024-02-10,Healthcare,8368
2,David Brown,High,2024-02-10,Electronics,17181
2,David Brown,High,2024-02-10,Utilities,8361
2,David Brown,High,2024-02-11,Groceries,15128
2,David Brown,High,2024-02-11,Dining,10773
2,David Brown,High,2024-02-11,Travel,9064
2,David Brown,High,2024-02-11,Shopping,9415
2,David Brown,High,2024-02-11,Entertainment,9951
2,David Brown,High,2024-02-11,Healthcare,12616
2,David Brown,High,2024-02-11,Electronics,14975
2,David Brown,High,2024-02-11,Utilities,17960
2,David Brown,High,2024-02-12,Groceries,18608
2,David Brown,High,2024-02-12,Dining,14101
2,David Brown,High,2024-02-12,Travel,16768
2,David Brown,High,2024-02-12,Shopping,12003
2,David Brown,High,2024-02-12,Entertainment,15306
2,David Brown,High,2024-02-12,Healthcare,13243
2,David Brown,High,2024-02-12,Electronics,13581
2,David Brown,High,2024-02-12,Utilities,16560
2,David Brown,High,2024-02-13,Groceries,15330
2,David Brown,High,2024-02-13,Dining,11923
2,David Brown,High,2024-02-13,Travel,13467
2,David Brown,High,2024-02-13,Shopping,11941
2,David Brown,High,2024-02-13,Entertainment,18565
2,David Brown,High,2024-02-13,Healthcare,13437
2,David Brown,High,2024-02-13,Electronics,13076
2,David Brown,High,2024-02-13,Utilities,12648
2,David Brown,High,2024-02-14,Groceries,15001
2,David Brown,High,2024-02-14,Dining,8315
2,David Brown,High,2024-02-14,Travel,7073
2,David Brown,High,2024-02-14,Shopping,19038
2,David Brown,High,2024-02-14,Entertainment,15675
2,David Brown,High,2024-02-14,Healthcare,19303
2,David Brown,High,2024-02-14,Electronics,8549
2,David Brown,High,2024-02-14,Utilities,8359
2,David Brown,High,2024-02-15,Groceries,8896
2,David Brown,High,2024-02-15,Dining,13659
2,David Brown,High,2024-02-15,Travel,12246
2,David Brown,High,2024-02-15,Shopping,13967
2,David Brown,High,2024-02-15,Entertainment,13661
2,David Brown,High,2024-02-15,Healthcare,19416
2,David Brown,High,2024-02-15,Electronics,7510
2,David Brown,High,2024-02-15,Utilities,15614
2,David Brown,High,2024-02-16,Groceries,9432
2,David Brown,High,2024-02-16,Dining,8906
2,David Brown,High,2024-02-16,Travel,19519
2,David Brown,High,2024-02-16,Shopping,16150
2,David Brown,High,2024-02-16,Entertainment,16016
2,David Brown,High,2024-02-16,Healthcare,7064
2,David Brown,High,2024-02-16,Electronics,11928
2,David Brown,High,2024-02-16,Utilities,11710
2,David Brown,High,2024-02-17,Groceries,18540
2,David Brown,High,2024-02-17,Dining,13124
2,David Brown,High,2024-02-17,Travel,14837
2,David Brown,High,2024-02-17,Shopping,7800
2,David Brown,High,2024-02-17,Entertainment,13063
2,David Brown,High,2024-02-17,Healthcare,15469
2,David Brown,High,2024-02-17,Electronics,13109
2,David Brown,High,2024-02-17,Utilities,16909
2,David Brown,High,2024-02-18,Groceries,17605
2,David Brown,High,2024-02-18,Dining,13659
2,David Brown,High,2024-02-18,Travel,8238
2,David Brown,High,2024-02-18,Shopping,13582
2,David Brown,High,2024-02-18,Entertainment,11523
2,David Brown,High,2024-02-18,Healthcare,12620
2,David Brown,High,2024-02-18,Electronics,8486
2,David Brown,High,2024-02-18,Utilities,11681
2,David Brown,High,2024-02-19,Groceries,18490
2,David Brown,High,2024-02-19,Dining,11470
2,David Brown,High,2024-02-19,Travel,12619
2,David Brown,High,2024-02-19,Shopping,18187
2,David Brown,High,2024-02-19,Entertainment,15284
